1,549,53,546,54,564,2,566	have
305,565,305,543,373,544,372,566	other
242,566,242,544,296,544,296,566	each
148,564,148,546,233,546,233,564	against
443,566,444,542,515,545,514,566	Pinna.
59,565,59,543,139,543,139,566	fought
387,540,439,539,440,566,388,566	"said
373,549,378,544,383,549,378,554	11
213,509,258,508,259,527,213,528	was
40,528,40,507,171,507,171,528	opponents.
285,528,286,504,378,507,378,531	military
387,508,539,506,539,528,387,530	civilisation...
541,528,541,504,598,504,598,528	.where
0,528,1,503,34,504,33,529	eir
179,503,207,503,207,527,179,527	"I'lt
0,495,0,467,61,467,61,495	carryr
361,468,400,468,401,489,361,489	are
407,471,520,468,521,489,407,491	protected
290,489,290,467,355,467,355,489	some
239,487,239,466,285,467,284,488	and
143,466,227,465,227,489,143,490	shields,
64,467,136,466,137,488,64,489	round
564,489,564,465,599,465,599,489	ela
526,494,528,463,562,465,561,496	dbye
0,428,58,426,59,449,0,451	chers
65,449,65,428,104,428,104,449	are
545,449,545,428,597,428,597,449	helm
322,431,410,425,412,449,324,454	plumed
111,428,212,427,212,450,111,451	depicted
451,448,451,426,534,426,534,448	horned
419,449,419,427,447,427,447,449	lor
220,451,221,424,316,429,315,455	wearing
291,411,292,386,384,388,384,414	military
21,411,22,387,107,389,106,413	society
115,389,230,388,231,412,116,414	organised
504,409,504,386,584,388,583,411	.Sword-
391,386,496,386,496,410,391,410	divisions.
238,410,238,385,286,385,286,410	into
126,371,126,352,167,352,167,371	are
172,370,172,350,269,351,269,370	warriors,
15,351,117,349,118,371,15,373	however,
378,350,475,349,475,370,379,371	scholars
281,371,282,347,372,350,371,373	leadings
515,369,516,349,578,350,578,370	think
482,370,482,347,510,347,510,370	to
1,284,67,283,68,310,2,311	gliari.
3,268,3,248,87,248,87,269	society,
438,266,438,244,540,245,540,267	National
323,243,383,243,384,266,323,267	from
245,269,245,243,318,243,318,269	Pinna
161,267,161,244,239,244,239,268	Nicola
388,243,432,242,432,268,389,269	the
106,268,106,241,158,241,158,268	said
409,209,520,207,520,227,409,228	represent
46,227,46,208,127,208,127,227	Bronze
192,209,318,206,318,225,193,228	doughnuts.
133,232,133,205,185,205,185,232	Age
15,209,35,208,36,225,16,226	of
329,233,330,202,403,205,402,236	""They
527,206,559,204,560,227,529,229	all
564,228,564,204,600,205,600,229	[the
385,170,438,169,438,190,385,190	over
250,167,309,166,310,192,251,194	lgoats
0,191,0,166,50,166,50,191	ood.
313,192,313,167,379,168,379,192	slung
487,187,487,169,598,169,598,187	shoulders
181,166,247,165,247,190,181,190	small
54,165,106,165,107,190,54,190	One
110,165,153,164,154,190,111,190	has
441,164,480,162,481,189,442,191	rhis
132,132,196,132,196,149,132,150	seem
505,149,505,129,597,131,596,151	caretake
417,150,417,128,464,129,464,150	role
50,149,50,127,125,127,125,149	babies
369,150,369,127,413,127,413,150	the
297,149,297,127,364,127,364,149	taken
233,127,292,126,292,150,234,152	have
0,150,0,127,44,127,44,150	and
201,150,201,127,230,127,230,150	to
471,150,471,127,499,127,499,150	of
200,111,200,91,240,91,240,112	are
510,92,597,89,598,110,511,113	priestes
441,110,442,87,505,90,504,113	been
246,88,341,87,341,113,246,114	thought
6,109,6,90,133,91,133,110	le-brimmed
379,88,438,86,439,110,380,112	have
141,87,195,87,195,111,142,112	hats
347,88,375,87,376,111,348,112	to
523,74,524,48,599,51,598,77	straigh
134,72,134,50,203,50,203,72	chest
0,51,56,49,56,76,0,77	pped
304,76,304,49,388,49,388,76	figures
498,67,498,53,513,54,512,68	in
397,52,484,50,485,69,398,71	dressed
210,50,298,48,298,70,210,72	Female
91,49,129,47,130,72,92,74	his
60,50,88,48,89,71,61,73	to
0,16,38,14,39,34,0,35	ace
101,34,101,14,133,14,133,34	an
140,13,224,12,224,32,140,33	ancient
538,38,538,11,595,11,595,38	long
233,30,233,12,342,13,342,30	Sardinian
43,33,43,11,94,11,94,33	with
418,33,419,10,512,12,511,36	wearing
351,33,352,8,413,9,412,35	chief
