392,485,392,482,395,482,395,485	I
472,444,583,441,586,530,475,533	of
0,530,0,412,473,442,465,560	similarity
457,329,600,325,600,408,460,412	pos
58,330,254,319,257,385,61,396	sure
288,309,430,305,433,391,290,395	the
576,218,576,215,579,215,579,218	the
576,210,579,210,579,216,576,216	the
207,213,207,210,210,210,210,213	I
204,212,206,209,209,212,206,214	I
201,212,204,209,206,212,204,214	-
576,206,579,206,579,212,576,212	the
149,249,150,177,229,178,228,250	is
0,252,0,165,116,165,116,252	his
256,164,600,160,600,256,257,260	underst
0,111,0,25,152,25,152,111	hat
160,19,561,6,565,126,164,139	unsubjects
