116,253,154,253,154,267,116,267	can
156,252,187,251,187,267,156,268	we
63,251,111,250,112,266,63,267	what
222,251,264,250,265,266,223,267	with
15,266,15,248,58,249,58,267	line
191,266,191,248,220,249,219,267	do
269,268,269,247,297,247,297,268	it?
181,234,181,221,233,222,232,235	areas
0,218,41,218,42,238,0,239	rks,
238,238,238,217,311,217,311,239	exactly
115,236,115,218,173,218,173,236	which
46,218,86,216,87,235,47,237	and
318,218,355,217,355,236,319,237	but
89,237,89,217,112,217,112,237	lin
78,183,78,170,135,171,135,184	moon
182,189,182,164,246,165,246,190	quickly.
142,184,142,166,178,166,178,184	and
43,184,43,166,72,166,72,184	the
18,166,39,165,40,184,19,185	to
254,154,254,137,343,137,343,154	computer
4,136,55,135,55,151,4,152	mode
344,151,344,136,368,137,367,152	LA
188,136,249,135,249,151,188,152	classic
61,152,61,134,133,135,133,152	suitable
137,153,137,134,165,134,165,153	for
149,118,149,116,151,116,151,118	I
148,114,148,112,150,112,150,114	I
232,126,232,106,269,106,269,126	you
0,122,0,107,23,107,23,122	en
82,104,139,104,139,125,82,125	points
27,105,78,104,78,122,28,123	these
274,120,274,104,322,105,322,121	won't
193,123,194,102,229,104,228,125	km
324,125,325,102,350,104,349,126	tfly
163,122,163,103,192,103,192,122	501
144,121,145,103,161,105,160,122	is
130,92,130,77,166,77,166,92	can
90,75,128,75,128,94,91,94	you
170,75,217,74,217,92,170,92	walk
15,73,62,72,62,92,15,94	point
282,93,282,72,346,72,346,93	bicycle
222,73,258,72,259,90,223,91	ride
63,89,67,70,91,75,87,94	the
127,59,127,44,214,44,214,59	problems,
231,44,308,42,308,60,232,62	explains
48,60,48,42,122,42,122,60	different
0,43,41,42,42,59,0,60	solve
312,60,312,42,347,42,346,61	Gil
349,62,349,41,387,42,387,63	""lt's
222,48,222,45,224,45,224,48	I
123,13,209,12,209,27,123,28	computer
333,30,334,10,374,11,374,32	they
215,12,328,10,328,27,216,29	superfluous:
39,10,117,10,118,28,39,28	classical
4,28,4,11,33,11,33,28	the
