497,340,497,337,499,337,499,340	-
0,374,0,319,240,319,240,374	manual
265,379,266,308,517,311,516,382	models
174,262,174,260,176,260,176,262	Webber's
546,275,551,216,600,221,600,280	at
146,232,146,230,148,230,148,232	the
410,215,511,214,511,278,410,279	the
39,267,41,214,369,224,367,277	illustrates
34,142,34,140,36,140,36,142	I
33,142,33,140,35,140,35,142	I
24,143,24,140,30,140,30,143	a
23,142,23,140,25,140,25,142	the
43,141,43,139,46,139,46,141	I
40,139,44,139,44,141,40,141	the
21,141,21,139,23,139,23,141	the
17,141,17,138,19,138,19,141	I
46,140,46,137,50,137,50,140	-
17,139,17,137,19,137,19,139	I
40,138,40,136,42,136,42,138	the
40,136,40,134,42,134,42,136	the
50,135,50,133,53,133,53,135	and
25,134,28,132,29,133,27,135	I
4,168,5,121,64,123,63,170	ck
82,125,453,103,457,169,86,191	parameters.
266,69,266,66,268,66,268,69	a
263,66,263,64,265,64,265,66	I
261,66,261,63,263,63,263,66	I
264,66,264,63,266,63,266,66	I
492,79,504,24,578,42,565,96	C2.
97,34,97,32,99,32,99,34	the
0,19,72,17,73,75,0,77	Dist
306,12,479,11,479,77,307,79	class
73,70,83,0,310,20,300,98	STIKELYC
