380,294,380,293,381,293,381,294	a
387,292,395,292,395,295,388,296	16
380,295,380,292,384,292,384,295	-
115,293,115,291,117,291,117,293	-
251,289,330,288,330,296,251,297	account
408,297,408,286,446,286,446,297	laby
195,297,196,283,243,285,242,297	RRC
45,297,45,286,133,287,133,297	dooister
44,272,44,259,98,260,98,272	news
104,273,104,259,181,259,181,273	source.
576,243,576,227,600,227,600,243	an
210,226,265,226,265,243,210,243	more
102,247,102,223,179,224,179,248	people
520,224,572,223,572,243,520,243	than
344,223,399,223,399,242,344,243	trust
404,242,405,223,455,224,454,243	BBCI
181,224,207,223,208,243,182,244	einr
43,243,43,222,99,222,99,243	More
457,243,457,221,516,222,516,243	News
270,224,341,220,342,244,272,247	places
244,159,328,156,329,171,245,174	protected.
20,157,90,157,90,171,20,171	increase
129,156,195,155,196,171,130,172	amount
199,174,200,155,240,157,239,176	they
93,172,93,155,125,155,125,172	the
501,148,501,133,598,134,598,150	governmen
295,146,295,130,339,131,338,146	work
341,145,341,130,379,130,379,145	with
199,131,250,131,250,144,199,144	would
419,144,419,128,496,130,495,146	devolved
256,130,291,129,291,145,256,146	also
96,146,96,129,130,129,130,146	and
19,129,92,128,92,146,19,147	England
383,146,383,129,413,129,413,146	the
170,129,193,128,194,146,171,147	The
131,127,167,127,167,145,132,146	said
19,106,82,106,82,119,20,120	Former
345,105,391,104,392,119,346,120	made
547,120,548,104,586,104,585,120	with
396,120,396,103,427,103,427,120	the
429,104,543,102,544,119,430,121	commitment
267,120,267,104,340,104,340,120	Johnson
218,119,218,104,262,104,262,119	Boris
86,103,138,102,138,121,87,122	prime
143,102,212,102,212,120,143,120	minister
21,75,21,62,80,62,80,75	COP15
278,62,312,61,313,75,279,75	nber.
222,61,279,60,279,75,222,76	Decem
119,74,119,60,196,60,196,74	Montreal
95,76,95,58,117,59,116,77	-in
199,77,199,58,220,58,220,77	lin
276,42,276,40,278,40,278,42	1
270,49,274,35,289,39,285,53	lat
20,49,20,35,120,36,120,50	Framework
206,35,265,32,265,49,207,52	agreed
124,34,152,34,152,50,124,50	set
478,49,479,33,576,36,576,51	biodiversity
360,49,360,33,472,33,472,49	international
307,32,357,32,357,52,308,53	Imajori
175,34,200,31,202,49,178,52	be
152,32,177,32,177,50,153,51	tto
103,16,103,15,105,15,105,16	I
118,24,118,10,150,10,150,24	one
211,10,323,9,324,23,211,24	cornerstones
479,24,479,7,539,7,539,24	Global
384,9,474,8,474,23,384,24	Post-2020
20,23,20,7,77,8,77,24	30x30.
544,7,599,7,599,23,544,23	Biodiv
178,23,178,8,207,8,207,23	the
350,23,350,7,381,7,380,24	the
100,22,100,8,114,8,114,22	is
154,7,175,6,176,24,155,24	oft
327,24,328,5,349,6,348,25	soft
