0,202,0,172,41,176,38,207	ng
48,203,49,164,242,171,242,210	Represent
49,126,49,125,50,125,50,126	the
7,141,7,117,34,117,34,141	In
38,144,38,112,242,116,242,147	Proceeding
12,123,12,118,20,118,20,123	the
48,86,48,85,49,85,49,86	the
48,75,48,74,49,74,49,75	the
10,74,10,73,11,73,11,74	the
31,71,31,70,32,70,32,71	:
27,71,27,70,28,70,28,71	the
26,69,26,68,27,68,27,69	-
103,88,105,53,242,59,242,95	fAdvers
0,91,4,50,71,66,62,107	lityo
68,92,68,56,112,56,112,92	of
204,31,204,30,205,30,205,31	the
109,24,109,22,110,22,110,24	I
108,27,108,20,113,20,113,27	I
0,37,0,11,38,12,38,37	un
223,16,223,15,224,15,224,16	-
222,16,222,15,223,15,223,16	:
51,37,53,3,117,6,116,39	Ma
155,45,157,0,242,1,241,48	skip
