69,252,69,251,71,251,71,252	the
15,251,15,250,16,250,16,251	the
12,249,12,248,13,248,13,249	the
15,249,15,247,16,247,16,249	the
16,249,16,247,17,247,17,249	the
15,248,15,246,16,246,16,248	the
16,248,16,246,17,246,17,248	the
11,233,11,232,13,232,13,233	a
11,228,11,226,13,226,13,228	a
1,221,25,216,32,257,8,261	ft
33,204,239,202,239,272,33,274	labels
13,139,13,138,15,138,15,139	the
0,169,0,110,234,121,231,180	Another
127,51,127,50,128,50,128,51	WHITE'S
126,51,126,50,127,50,127,51	WHITE'S
171,84,172,33,230,34,229,85	to
40,87,40,23,159,24,158,88	due
