28,518,136,517,137,580,29,582	the
500,517,598,515,599,580,501,582	les
425,582,428,516,494,520,491,585	Cisi
146,516,417,511,418,579,147,583	numbering
292,466,292,464,295,464,295,466	the
272,480,273,413,598,418,597,484	successful
184,480,184,418,261,418,261,480	Ito
25,479,26,411,173,413,172,481	lead
410,341,410,338,415,338,415,341	I
28,384,28,318,273,319,273,385	against
282,384,284,302,576,308,574,390	multiple
22,237,24,173,296,183,294,247	cessfully
319,179,575,176,575,238,320,241	attacked
23,146,27,82,237,95,233,160	Figure
337,141,340,79,600,91,599,153	Distribut
