99,591,99,587,102,587,102,591	the
99,588,99,582,102,582,102,588	the
380,600,380,571,494,571,494,600	stens
157,600,157,564,245,564,245,600	000
258,598,260,567,390,572,388,600	time-s
508,563,585,562,585,600,509,600	for
90,569,143,568,143,600,91,600	16
413,509,596,504,597,539,414,545	uncondi
127,544,129,497,261,503,259,551	2019)
272,501,401,500,402,543,272,543	under
43,547,43,499,114,499,114,547	al.
506,450,597,447,598,480,508,483	wor
70,447,268,444,268,486,71,489	generate
279,479,282,432,491,444,489,491	made-up
3,440,57,435,60,484,7,488	to
214,414,214,371,429,375,429,418	Donahue
68,415,70,370,208,377,206,422	2017;
436,421,439,374,488,377,486,423	Clear
495,373,571,367,575,415,498,421	tal.
38,352,41,314,96,318,93,357	or
106,360,107,308,277,310,277,362	aligned
290,314,502,309,503,351,291,357	linguistic
516,352,516,309,598,309,598,352	feat
0,287,0,257,33,257,33,287	IS
292,285,292,247,455,247,455,285	models
472,289,472,244,594,244,594,289	focus
53,283,53,243,273,243,273,284	waveform
32,188,32,156,151,157,151,189	umar
307,193,308,145,439,146,438,194	2019;
163,191,164,149,213,151,212,193	fet
456,148,592,146,592,186,457,188	Binko
223,192,224,143,299,144,298,193	al.
458,135,461,81,600,88,597,142	(Peng
293,124,293,82,442,85,441,126	model
0,123,3,73,126,84,121,134	VAE)
140,84,280,83,280,125,140,126	based
0,63,0,19,90,20,89,64	dels
273,72,274,17,341,19,340,74	lby
354,21,597,17,598,60,355,64	distillation
101,18,265,17,266,60,102,61	trained
