0,277,92,275,93,298,0,301	amlets
95,276,211,275,211,298,95,299	scattered
0,237,70,236,71,258,0,259	below.
186,235,263,234,263,258,186,259	(which
80,258,80,236,179,236,179,259	Zermatt
67,221,67,199,157,199,157,221	stadels,
165,218,165,197,234,198,234,219	which
15,219,16,196,64,197,63,221	and
1,179,1,162,54,162,54,179	eans
90,181,90,157,194,157,194,181	fsurvival.
198,175,200,159,215,161,213,178	It
59,181,59,156,88,156,88,181	soft
0,95,32,94,33,115,1,116	he
115,114,115,95,189,95,189,114	below
37,93,107,91,107,114,38,116	cattle
175,82,175,54,219,54,219,82	yet
93,55,173,54,174,79,93,80	simple
37,74,38,54,88,54,87,75	This
0,77,0,51,35,53,33,79	idi.
165,37,166,11,270,15,269,41	animals)
120,35,120,15,161,16,161,37	the
1,14,72,14,73,36,1,37	odder
77,37,78,13,116,13,116,38	for
