27,577,27,573,31,573,31,577	the
25,574,25,571,28,571,28,574	the
423,595,423,541,516,541,516,595	the
9,545,320,540,321,591,10,595	n-linearity
526,543,597,537,600,596,531,600	else
338,539,414,536,417,598,340,600	oft
60,449,282,448,282,515,61,516	Isample
495,452,558,449,561,506,498,509	is
302,448,489,448,489,504,302,505	which
1,468,32,447,45,465,14,487	all
227,412,227,372,305,374,304,413	on
396,409,397,361,593,365,592,413	shown
8,359,205,353,206,409,9,414	GMW
579,295,585,291,589,297,584,301	I
83,282,175,278,177,322,86,326	we
194,272,325,267,327,318,196,323	start
351,264,485,264,486,322,351,323	with
294,216,294,213,297,213,297,216	I
294,213,294,210,297,210,297,213	I
297,209,297,206,300,206,300,209	-
567,191,567,188,570,188,570,191	I
229,235,229,178,312,178,312,235	Ma
1,228,1,174,218,174,218,228	Guided
283,169,517,166,518,236,284,239	Manifold
531,232,533,171,600,173,598,234	W
