38,591,38,588,41,588,41,591	a
5,573,137,570,138,597,6,600	is14.3
322,599,322,568,412,570,412,600	times
144,569,243,567,244,598,145,600	which
246,569,288,568,288,600,246,600	his
0,552,0,526,35,527,34,553	VS
78,530,247,521,248,548,80,556	successful
256,525,403,517,405,555,259,563	lexample.
277,476,410,472,411,497,278,501	scanned
218,500,218,472,269,472,269,500	the
95,470,209,468,209,499,95,501	submit
27,470,90,467,92,499,28,502	and
157,429,231,428,232,452,158,453	scan
38,424,139,424,139,459,38,460	paper,
376,423,414,420,417,452,379,455	to
283,419,364,419,365,452,284,452	back
1,386,3,382,8,384,5,388	I
362,401,365,372,411,376,408,405	re-
40,372,128,371,129,399,40,399	word.
211,372,292,371,292,404,212,405	print
301,372,354,370,355,399,303,401	the
145,404,145,368,204,368,204,404	We
75,327,119,326,120,354,76,355	SO
127,322,191,320,192,350,128,352	that
202,352,202,321,256,321,256,352	the
0,321,66,319,67,351,1,352	alue
267,350,267,319,370,319,370,351	model
379,351,382,318,414,321,410,354	is
268,271,415,268,416,304,269,307	optimize
191,302,191,270,257,270,257,302	also
1,270,107,270,107,300,2,301	ization
117,270,181,267,183,299,119,303	and
270,247,270,244,273,244,273,247	the
360,222,413,221,414,252,361,253	the
1,223,243,220,243,250,1,254	ransformations
313,224,351,218,356,250,318,256	Ito
253,257,255,218,309,220,307,259	157
48,174,166,171,167,203,49,206	against
178,202,178,173,341,173,341,203	Tesseract
355,171,413,169,414,202,356,204	We
0,171,38,171,39,204,0,205	rk
2,126,118,124,118,150,2,152	enerate
128,123,297,120,297,159,129,162	physically
308,151,308,121,405,121,405,151	realiz-
126,27,163,26,164,51,127,53	as
333,51,333,20,414,20,414,51	scal-
33,51,34,20,112,22,111,53	such
176,56,176,18,308,18,308,56	lighting,
