187,566,188,551,249,554,249,568	farming
114,566,114,553,184,553,184,566	Intensive
165,506,165,493,226,493,226,506	farming
428,505,429,490,521,492,520,507	Biodiversity
277,503,277,493,378,493,378,504	Conservation
110,509,111,489,163,491,162,511	Sheep
569,506,569,490,600,490,600,506	Env
200,451,201,421,287,422,286,451	Topics
93,424,196,423,196,446,93,447	Related
212,358,212,346,233,346,233,358	on
92,344,152,343,152,359,92,361	Follow
237,343,302,342,302,359,237,360	Twitter
155,359,155,342,207,342,207,359	Claire
93,316,93,300,144,300,144,316	vision
202,290,202,273,261,273,261,290	marine
93,273,192,272,192,291,93,292	regulations,
406,290,406,271,469,271,469,290	wildlife
266,275,365,272,366,292,267,295	protections
572,290,572,271,600,272,600,291	wit
472,290,472,270,513,271,513,291	laws
367,290,368,270,404,271,403,291	and
535,290,535,270,570,270,570,290	line
512,289,514,269,534,272,532,291	sin
95,248,178,244,179,264,95,267	legislated
291,263,291,248,402,249,401,263	Environment
182,267,182,246,252,247,252,267	through
513,249,588,248,589,263,513,264	continue
255,247,287,247,288,265,256,266	the
477,246,510,245,510,264,477,264	will
440,264,441,245,476,246,475,265	and
405,246,439,246,439,264,405,264	Act
345,243,345,223,403,223,403,243	strong
490,242,491,223,514,224,513,243	gold
406,241,406,222,485,222,485,241	economy
117,240,117,223,175,223,175,241	strong
517,239,518,222,597,223,597,240	hand-in-h
293,222,327,221,328,240,293,241	and
179,223,289,221,290,238,180,240	jenvironment
89,238,91,219,119,223,117,242	As
182,178,248,177,249,199,182,200	fgrowth.
92,178,155,176,156,194,93,197	pursuit
159,195,159,177,181,177,181,195	to
433,168,433,153,465,154,465,169	our
336,167,336,152,427,154,427,168	undermine
93,169,93,152,150,152,150,169	nature
568,169,568,152,587,152,587,169	to
469,154,561,152,561,167,469,169	obligations
301,169,301,151,333,151,333,169	Inot
179,169,179,150,227,150,227,169	2030
153,172,153,150,177,150,177,172	by
228,151,262,149,263,167,229,170	and
264,149,297,148,298,168,265,169	will
559,142,559,128,576,128,576,142	to
426,143,427,127,457,128,456,144	are
112,130,217,127,217,142,113,144	governments
462,130,552,128,552,139,463,141	committed
224,142,225,128,341,128,340,143	spokesperson
582,142,582,126,600,126,600,142	has
385,143,387,123,426,126,424,145	T"We
344,143,344,125,385,126,384,144	said:
131,83,191,82,191,100,131,101	target"
93,99,93,80,127,80,127,99	this
200,75,200,55,301,56,301,75	dismantling
98,75,98,54,170,56,169,76	"actually
530,73,530,55,585,55,585,73	blocks
455,73,456,54,527,57,526,76	lbuilding
340,56,450,55,450,69,340,71	fundamental
305,74,305,55,336,55,336,74	the
172,75,172,54,196,54,196,75	be
537,51,537,32,599,32,599,52	govern
318,49,318,33,376,33,376,49	events
257,48,257,31,314,31,314,48	recent
378,34,468,30,469,49,379,53	suggested
216,31,254,30,255,47,217,48	that
94,32,178,28,179,47,95,51	progress"
471,30,502,29,503,47,471,48	the
179,49,179,29,215,29,215,49	and
503,29,537,28,537,49,504,50	UK
413,24,413,4,466,4,466,24	RSPB,
92,25,93,3,146,4,145,25	Beccy
561,22,561,5,594,5,594,22	had
510,20,510,4,557,4,557,21	there
272,5,354,4,354,21,273,21	executive
225,22,225,4,270,4,270,22	,chief
149,5,220,4,220,24,150,26	Speight,
379,23,379,4,411,4,411,23	ftp
358,22,358,5,379,5,379,22	of
469,3,507,2,508,22,469,22	,said
