575,283,575,280,587,280,587,283	--
574,283,574,280,577,280,577,283	the
585,281,585,279,588,279,588,281	Distribution:
580,281,580,279,583,279,583,281	-
579,281,579,279,581,279,581,281	I
582,281,582,278,587,278,587,281	-
570,272,570,269,572,269,572,272	-
564,265,600,262,600,290,566,292	all
168,292,169,252,282,255,281,295	new
291,291,293,253,482,262,480,300	images
2,293,2,251,91,251,91,293	nds
100,249,161,247,163,293,102,295	soft
502,229,502,197,588,197,588,229	are
198,197,493,189,494,228,199,237	generators
24,228,25,187,188,193,187,234	limage
521,23,573,22,573,36,521,37	META
0,39,0,22,57,23,57,39	+1.12%
400,35,401,19,459,22,458,39	+1.14%
315,37,315,22,355,22,355,37	S&P
192,38,192,20,259,22,258,40	0.77
579,22,600,22,600,37,579,37	+0
120,37,120,22,186,23,186,37	Nasdaq
357,38,357,21,393,21,393,38	500
