72,293,72,291,73,291,73,293	the
63,276,157,274,157,300,64,302	sample
473,299,474,270,600,274,600,303	iself-splice
190,300,190,270,316,273,315,304	randomly
320,272,419,270,419,302,321,304	clipped
422,273,472,272,473,297,423,298	land
161,299,163,272,189,274,187,301	is
0,273,32,272,33,298,0,299	ed
122,265,122,235,241,237,241,266	sampling
260,237,334,234,335,260,261,263	point.
429,238,549,237,549,261,429,262	simulates
68,260,68,238,107,238,107,260	the
569,260,569,237,600,237,600,260	the
355,259,355,235,411,235,411,259	This
0,236,31,235,32,260,0,261	ld
6,218,6,215,8,215,8,218	WHITE'S
4,216,4,214,5,214,5,216	the
67,222,67,203,133,204,133,222	more
0,223,0,203,31,204,31,223	lar
146,225,146,199,262,200,262,227	gradients
277,221,277,199,332,200,331,222	with
346,220,346,199,452,199,452,220	different
466,223,467,197,582,198,582,225	locations
69,170,184,165,185,183,69,188	segments.
463,191,463,161,533,161,533,191	stage
412,185,412,161,452,161,452,185	the
371,186,371,161,400,161,400,186	in
206,159,352,157,352,184,206,185	Meanwhile,
544,185,544,159,576,159,576,185	of
73,143,73,141,75,141,75,143	the
572,139,572,133,574,133,574,139	the
284,129,324,128,324,147,284,147	are
334,123,428,123,428,147,334,147	located
64,152,64,123,183,123,183,152	sampling
195,150,195,123,272,124,272,150	points
475,143,476,121,581,123,580,145	different
437,147,437,123,463,123,463,147	at
0,144,0,122,32,123,31,145	ut
80,102,80,100,82,100,82,102	-
21,99,21,98,23,98,23,99	the
140,109,140,92,186,92,186,109	can
8,96,8,95,10,95,10,96	I
437,87,492,86,493,108,438,109	after
374,109,374,86,423,86,422,109	that
77,93,77,91,79,91,79,93	the
0,108,2,88,28,91,26,110	ng
508,110,508,85,549,85,549,110	the
247,89,357,86,358,106,248,109	observed
562,84,600,84,600,108,563,109	firs
199,110,199,85,232,85,232,110	be
72,108,74,84,96,86,93,111	it.
422,67,422,64,428,64,428,67	a
223,75,228,53,260,60,256,82	Xt
138,72,138,51,173,51,173,72	on
428,56,428,54,429,54,429,56	-
426,56,426,54,428,54,428,56	I
0,68,0,50,30,50,30,68	ns
525,48,582,47,582,71,525,72	blue
339,47,404,47,405,71,340,72	mark
181,49,220,49,220,70,181,70	the
65,46,132,41,134,71,68,75	point
440,71,440,46,496,46,496,71	with
285,45,336,44,336,70,286,71	and
421,55,423,48,433,51,430,58	is
245,60,245,42,278,42,278,60	adv
107,27,107,26,108,26,108,27	the
475,26,475,25,476,25,476,26	a
473,25,473,23,475,23,475,25	-
472,25,472,23,474,23,474,25	I
491,16,531,13,532,33,493,36	we
199,13,257,13,257,33,199,34	ease
536,11,597,10,598,32,537,33	arbiti
62,38,64,7,118,10,116,42	Fig
296,33,297,5,485,10,484,39	funderstanding,
156,8,195,8,195,34,156,34	for
261,33,261,7,295,7,295,33	Coff
0,31,0,7,31,7,31,31	he
