532,520,532,516,539,516,539,520	a
416,520,416,514,443,514,443,520	are
262,520,262,514,326,515,326,520	hrover
259,517,259,515,263,515,263,517	the
380,520,380,512,407,513,406,520	LAIL
451,513,516,512,516,519,451,520	coriolic
56,511,120,510,120,520,56,520	believe
226,520,226,510,259,510,258,520	have
172,520,173,508,219,512,218,520	nora
569,510,595,509,595,518,569,520	one
334,520,336,508,376,512,375,520	that
127,520,127,509,167,509,167,520	that
215,461,283,459,283,480,215,481	agency
291,473,291,461,416,463,416,475	administrator
130,461,159,460,160,480,130,481	tus,"
36,476,36,460,101,460,101,476	throws
107,477,107,459,128,459,128,477	at
461,459,532,457,532,476,462,477	Nelson
422,456,458,456,458,477,422,478	Bill
159,466,159,460,164,460,164,466	it
169,477,170,454,212,455,212,478	said
332,445,332,436,342,436,342,445	is
89,434,160,433,160,447,89,448	mission
165,432,226,431,226,449,166,450	shows
229,449,229,431,272,431,272,449	that
557,448,557,430,599,431,599,449	wha
412,450,412,432,432,432,432,450	to
467,451,467,430,519,431,519,452	ready
349,452,349,430,406,430,406,452	trying
274,431,324,429,324,449,275,450	Nasa
523,429,554,428,555,449,523,450	/for
438,449,438,430,462,430,462,449	be
34,429,84,427,85,450,34,452	WThis
243,399,244,379,304,382,304,402	target
309,399,309,381,372,381,372,399	wasn't
438,382,518,380,519,398,439,400	massive
88,401,88,381,161,381,161,401	enough
375,398,377,378,435,382,434,402	overly
205,379,239,378,240,398,206,400	the
33,401,35,376,87,379,86,404	earlye
165,400,165,378,203,378,203,400	and
225,354,291,353,291,373,225,373	proves
538,355,597,353,598,372,539,373	,provid
343,354,369,353,370,372,344,373	ani
481,371,482,352,535,354,534,373	work,
293,353,339,352,339,370,293,371	such
100,371,100,352,219,352,219,371	achievement
35,371,35,352,93,352,93,371	Dart's
419,370,419,353,476,353,476,370	would
372,352,413,351,414,370,372,371	idea
36,305,106,302,107,323,37,325	against
229,302,302,302,303,323,230,324	objects.
113,318,113,304,222,307,221,322	threatening
155,294,155,277,193,277,193,294	was
78,294,78,277,149,277,149,294	mission
473,294,474,276,552,276,552,295	strategy
198,291,198,275,291,275,291,291	conceived
559,277,579,275,580,292,560,293	to
384,278,469,275,469,291,384,294	potential
322,293,323,274,362,276,361,294	test
298,276,318,275,318,291,299,292	to
33,274,73,272,74,293,34,295	Ther
61,227,115,225,116,244,62,246	space
285,243,285,224,388,226,388,244	telescopes.
162,242,162,225,278,225,278,242	Earth-based
120,243,120,222,158,223,158,244	and
38,241,38,225,54,225,54,241	of
514,201,597,200,598,213,514,214	measurer
277,213,277,198,377,200,376,215	conclusion
156,198,209,198,209,214,156,215	came
36,214,36,196,153,199,153,216	Researchers
434,215,435,195,506,197,505,217	making
213,215,213,197,235,197,235,215	to
384,197,430,195,431,215,385,216	after
238,215,238,196,273,196,273,215	the
35,165,35,147,101,147,101,165	month.
240,121,280,120,280,137,241,138	was
106,138,106,121,126,121,126,138	as
560,120,600,119,600,136,560,137	stru
35,119,100,119,100,137,35,137	known
498,120,556,118,556,138,499,141	tprobe
450,137,450,118,495,118,495,137	Dart
357,137,357,118,408,118,408,137	when
130,136,131,117,235,118,234,136	Dimorphos
285,118,352,118,352,136,285,137	altered
411,138,411,116,447,117,447,138	the
183,108,183,92,226,93,225,109	now
34,92,127,91,128,107,35,108	Scientists
474,90,570,90,570,108,474,108	160m-wide
368,108,369,89,417,90,417,109	orbit
231,91,325,91,325,107,231,108	confirmed
132,91,179,89,180,107,133,109	have
331,108,331,88,365,88,365,108	the
418,107,421,86,444,89,442,110	tofa
121,58,121,43,160,43,160,58	was
37,43,115,40,115,57,38,59	asteroid
165,44,271,42,271,56,165,58	successful.
177,33,177,13,235,14,235,34	space
239,32,239,13,307,13,307,33	agency
311,34,312,11,356,13,356,35	says
389,29,389,12,453,12,453,29	recent
457,31,457,12,536,13,535,33	attempt
539,30,539,11,564,11,564,30	to
77,27,78,10,171,13,171,30	American
566,30,566,10,600,11,600,31	def
34,30,34,10,73,10,73,30	The
357,9,386,8,386,30,358,31	its
