27,460,27,457,30,457,30,460	-
11,466,11,448,26,448,26,466	COLA
385,472,386,439,455,440,454,473	not
17,436,163,434,163,472,17,473	ersarial
187,470,187,434,308,437,307,473	attack
2,375,109,374,109,411,2,412	ttack
121,410,122,373,278,374,278,411	method
288,408,288,371,445,372,445,409	BASAR
358,360,359,318,440,319,440,361	pro-
286,318,345,317,345,351,287,352	we
84,348,84,313,157,314,157,349	this
176,350,178,307,261,311,259,355	end
8,352,8,308,63,308,63,352	To
28,287,29,251,109,253,108,289	that
241,286,242,249,384,251,383,288	threats
123,288,124,249,225,252,224,290	such
396,288,398,246,454,248,453,290	do
0,226,0,195,37,196,36,227	a
264,225,265,190,333,191,333,225	not
60,227,60,189,184,189,184,227	attack
353,224,358,182,453,193,448,235	truly
0,170,0,126,248,131,247,175	requirement
283,143,283,136,296,136,296,143	the
326,162,329,122,452,133,449,172	overly
95,71,301,69,302,101,95,104	accessible
391,102,392,64,453,66,452,103	the
327,103,328,66,369,67,368,104	to
0,10,170,8,170,37,0,40	ersarial
187,39,189,0,330,4,329,43	attacks
345,5,453,5,453,39,345,39	when
