502,208,502,207,503,207,503,208	-
81,206,81,205,82,205,82,206	I
86,201,86,200,87,200,87,201	the
264,185,264,183,265,183,265,185	the
263,185,263,183,264,183,264,185	the
260,185,260,183,261,183,261,185	I
195,175,279,175,279,207,195,208	one
466,176,599,166,600,212,469,222	Ispeec
409,182,409,180,411,180,411,182	-
409,180,409,178,411,178,411,180	the
0,211,4,159,107,174,99,226	teps
293,208,293,166,462,167,462,209	second
112,208,113,164,182,165,181,210	for
491,144,491,142,493,142,493,144	I
491,142,491,141,493,141,493,142	the
495,142,495,140,497,140,497,142	the
493,141,493,140,495,140,495,141	I
495,140,495,139,497,139,497,140	the
494,141,494,139,496,139,496,141	the
505,140,505,138,507,138,507,140	the
500,133,500,132,502,132,502,133	the
501,132,501,131,503,131,503,132	the
500,132,500,131,502,131,502,132	the
502,131,502,130,504,130,504,131	I
501,131,501,130,503,130,503,131	the
500,131,500,130,502,130,502,131	the
491,129,491,127,492,127,492,129	I
490,129,490,127,491,127,491,129	I
466,121,510,113,517,147,473,156	ngs.
457,125,457,123,458,123,458,125	the
266,120,266,119,267,119,267,120	-
265,120,265,119,266,119,266,120	-
283,116,283,115,285,115,285,116	States
139,116,139,115,141,115,141,116	the
145,115,145,114,147,114,147,115	the
140,115,140,114,142,114,142,115	the
139,115,139,114,141,114,141,115	the
138,115,138,114,140,114,140,115	the
137,115,137,114,139,114,139,115	I
341,147,341,98,474,99,474,149	Isetting
546,104,599,99,600,144,550,148	The
11,149,11,93,344,93,344,149	unconditionals
22,67,22,66,23,66,23,67	Electric)
21,67,21,66,22,66,22,67	=
18,67,18,66,19,66,19,67	=
21,67,21,66,23,66,23,67	the
17,67,17,66,19,66,19,67	the
18,66,18,65,19,65,19,66	the
15,66,17,64,19,66,17,68	-
16,65,16,63,18,63,18,65	:
0,86,1,43,91,53,86,96	-up
531,47,600,44,600,81,532,84	(va
346,78,346,39,512,41,512,81	sounds
100,37,336,32,337,79,101,84	word-like
572,11,572,9,575,9,575,11	-
256,8,256,7,257,7,257,8	-
570,8,570,6,571,6,571,8	the
569,8,569,6,570,6,570,8	the
499,7,499,6,501,6,501,7	I
400,16,400,1,480,1,480,16	iias
97,1,140,0,141,16,97,17	ai
61,14,61,2,85,2,85,14	>I
495,2,600,0,600,17,495,19	UUCP
201,13,202,0,275,3,275,15	-UI
352,15,352,0,393,0,392,16	JL
