441,410,443,408,445,410,443,412	I
441,408,443,406,445,409,443,410	I
419,431,420,391,466,392,464,432	to
67,433,67,380,279,380,279,433	sample
500,433,501,377,600,378,600,433	find
455,330,455,328,457,328,457,330	the
455,328,455,326,457,326,457,328	the
284,328,284,326,287,326,287,328	and
308,324,309,322,311,323,309,325	the
301,319,303,317,304,318,302,320	I
300,320,300,317,302,317,302,320	I
296,317,297,315,299,316,298,318	I
276,341,278,304,323,307,321,344	IS
353,297,414,292,418,347,356,351	to
432,300,600,282,600,360,440,378	explor
63,287,251,285,252,349,63,351	ration
277,270,278,193,522,195,521,272	probing,
69,254,69,188,260,191,260,256	aimed
68,160,68,106,318,107,318,161	BASAR
338,170,338,102,600,102,600,170	conducts
56,87,61,13,150,20,144,93	by
425,73,427,14,600,19,600,78	n-boun
174,12,431,8,432,74,175,77	decision
