159,234,159,232,161,232,161,234	I
140,233,141,232,142,233,141,234	I
155,230,156,230,156,234,155,234	WHITE'S
155,231,155,229,156,229,156,231	-
153,230,153,228,155,228,155,230	-
142,230,142,228,144,228,144,230	I
158,228,158,227,159,227,159,228	-
153,229,153,227,155,227,155,229	-
158,227,158,226,159,226,159,227	-
157,227,157,226,158,226,158,227	I
153,227,153,226,155,226,155,227	I
152,228,152,226,154,226,154,228	-
150,228,150,226,151,226,151,228	-
148,227,148,226,149,226,149,227	-
147,228,147,226,148,226,148,228	=
142,229,142,226,144,226,144,229	I
158,226,158,225,159,225,159,226	I
146,226,146,225,147,225,147,226	-
143,226,143,225,145,225,145,226	I
347,225,347,224,349,224,349,225	the
143,225,143,224,145,224,145,225	the
350,224,350,222,351,222,351,224	the
146,224,146,222,147,222,147,224	-
143,224,143,222,145,222,145,224	I
142,224,142,222,144,222,144,224	in
158,222,158,220,159,220,159,222	I
157,222,157,220,158,220,158,222	a
148,222,148,220,149,220,149,222	-
147,222,147,220,148,220,148,222	-
145,220,147,220,147,223,145,223	.
144,222,144,220,146,220,146,222	I
159,219,159,218,161,218,161,219	I
156,220,156,218,157,218,157,220	WHITE'S
155,219,155,218,156,218,156,219	I
137,239,137,214,164,214,164,239	if
374,206,374,204,376,204,376,206	-
176,251,176,184,372,184,372,251	Totaltr
355,247,357,182,521,188,518,253	Itrials
423,112,423,111,425,111,425,112	the
70,114,70,109,72,109,72,114	mother
68,114,68,109,71,109,71,114	I
71,108,71,107,73,107,73,108	the
54,107,54,105,56,105,56,107	.
55,106,55,104,57,104,57,106	WHITE'S
46,97,81,96,82,127,48,129	F
177,95,177,93,179,93,179,95	I
176,95,176,93,178,93,178,95	I
179,94,179,92,180,92,180,94	and
444,129,445,69,600,72,600,132	Itrials
99,129,100,67,457,69,456,132	Successfulti
