496,277,496,257,566,257,566,277	system.
441,275,442,255,490,256,490,276	solar
308,276,308,255,374,255,374,277	history
404,275,405,256,438,256,438,275	the
270,275,270,256,303,256,303,275	the
379,257,402,255,403,275,380,276	/oft
429,243,429,225,473,225,472,244	next
477,225,524,224,524,242,477,243	suite
555,243,555,225,599,225,599,243	frock
392,242,392,224,425,225,425,243	the
271,243,271,225,303,225,303,243	the
307,224,353,223,354,242,308,244	hunt
529,243,529,223,553,223,553,243	ofr
356,224,388,223,388,243,357,243	tfor
429,211,430,196,485,197,485,212	moon
491,213,491,194,567,194,567,213	through
272,209,272,195,359,196,358,210	evolution
573,213,573,193,600,193,600,213	tim
391,211,391,193,425,194,424,212	the
366,193,389,192,390,211,367,212	oft
307,165,349,165,349,180,307,180	now
543,181,543,163,587,164,587,182	data
408,163,460,163,460,181,409,181	other
353,162,402,162,402,180,353,181	ineed
270,181,270,162,301,162,301,181	We
466,180,466,162,537,162,537,180	reliable
271,132,271,111,339,111,339,132	system.
445,83,470,82,470,98,445,98	us
270,80,321,77,322,97,271,100	point
400,78,443,77,443,103,401,103	tgive
327,98,327,79,397,79,397,98	doesn't
527,79,597,79,597,98,528,98	underst
491,78,524,77,524,97,491,97	full
269,50,323,48,323,66,270,67	small
528,66,528,50,598,50,598,66	sedime
452,67,453,48,523,48,523,68	ancient
327,49,422,48,422,66,327,67	variations
425,68,426,48,448,48,447,68	in
537,20,584,19,584,35,537,35	solar
487,39,487,16,534,17,534,40	tpasts
358,36,359,17,441,19,441,38	amazing
445,36,446,17,486,17,485,37	that
303,16,354,16,354,39,304,40	quite
270,37,270,17,300,17,299,38	It's
