23,369,73,368,73,384,23,384	case
0,384,0,368,20,368,20,384	Navalas
110,367,160,367,160,383,110,383	even
79,385,79,367,105,367,105,385	as
396,369,487,366,487,384,396,386	partners
493,365,539,365,540,382,493,382	with
315,365,391,364,391,384,315,385	sought
545,384,545,363,586,363,586,384	this
270,365,311,364,311,384,271,385	has
166,380,166,361,265,364,264,382	Microsoft
474,325,540,323,541,340,474,342	wither
161,343,162,323,277,325,277,345	companies
4,327,103,324,103,341,4,344	suggested
408,323,468,322,468,341,408,341	could
110,342,110,322,156,322,156,342	that
329,321,402,320,403,344,329,345	Insight
283,342,283,321,323,321,323,343	like
572,342,572,321,598,322,598,343	the
547,341,548,321,569,322,568,342	in
350,199,407,198,408,216,350,217	when
267,199,343,198,343,215,267,215	started
550,216,550,196,600,197,600,217	boar
483,218,483,197,528,197,528,218	had
101,216,102,199,258,201,258,217	transformation
26,196,93,196,93,218,26,219	digital
414,197,479,196,479,215,414,217	Morfit
0,216,0,198,18,198,18,216	of
393,124,393,122,396,122,396,124	a
260,116,411,115,411,135,260,136	management.
189,116,253,115,254,133,189,134	senior
1,115,59,114,60,136,1,137	anged
66,135,66,114,104,114,104,135	the
108,113,156,113,156,133,108,133	bulk
160,113,185,112,186,135,161,136	of
559,94,559,78,600,78,599,94	inen
1,96,1,73,90,73,90,96	mpanies,
403,92,403,72,473,75,472,95	having
196,92,196,72,334,75,334,95	transforming
146,74,188,73,189,92,146,92	also
479,73,535,72,536,92,479,94	hired
342,92,342,72,396,72,396,92	itself
124,89,124,75,138,75,138,89	is
