261,596,261,589,285,589,285,596	a
49,598,49,585,172,590,172,600	Computer
186,598,186,583,261,584,261,599	T
90,528,91,510,185,511,185,529	telescope
52,510,87,509,87,530,53,530	the
0,507,50,505,50,527,1,529	build
1,486,87,485,87,501,1,502	stronomy
93,500,93,482,204,483,203,502	Technology
210,481,275,479,276,500,211,502	Centre
373,500,373,481,391,481,391,500	in
318,501,319,479,369,480,369,502	KATC)
278,501,279,479,321,480,320,503	CUKA
166,475,166,456,227,456,227,475	power
64,454,124,453,125,472,65,473	shows
437,472,439,453,465,455,463,475	Dr
321,474,321,452,383,452,383,474	Webb,"
257,472,258,453,318,453,317,472	James
23,453,60,450,61,472,24,474	and
128,473,128,452,163,452,163,473	the
231,472,231,453,252,453,252,472	of
393,473,393,450,434,450,434,473	said
192,427,278,427,278,443,192,444	presence
420,425,476,424,476,442,420,442	shells.
363,425,416,424,416,443,363,443	three
337,426,359,425,360,443,338,444	to
69,442,69,425,149,425,149,442	revealed
0,442,0,426,23,426,23,442	VR
306,449,306,424,335,424,335,449	fup
153,424,188,423,189,444,154,445	the
26,443,27,422,64,423,64,444	1401
281,442,284,420,308,424,305,446	eoful
105,394,105,376,139,376,139,394	our
6,375,59,375,59,394,7,395	Earth
142,375,186,373,187,394,143,396	sun.
63,393,63,373,102,373,102,393	and
286,349,328,348,329,370,286,371	way,
37,349,159,347,159,366,38,368	comprehend
207,365,207,347,282,347,282,365	another
365,366,365,345,435,346,435,367	70,000
165,346,203,345,204,366,166,366	Put
332,367,332,345,363,345,363,367	it's
9,347,31,346,32,365,10,366	to
209,315,209,298,251,299,250,315	over
116,313,116,299,202,300,202,313	outwards
287,314,287,299,349,299,349,314	trillion
43,299,108,298,108,313,43,314	extend
0,298,39,296,39,316,0,318	that
353,316,353,296,391,296,391,316	km.
256,297,282,296,282,316,256,317	10
241,223,266,221,267,238,243,240	,or
165,239,166,220,239,224,238,242	system,
354,239,354,221,408,221,408,239	some
122,238,123,220,163,221,162,239	star
285,239,286,219,349,220,349,241	binary
411,240,411,218,470,218,470,240	5,000
52,236,53,218,118,219,118,237	double
1,239,1,217,33,218,32,240	It's
0,161,0,144,42,144,42,161	mers
162,144,209,143,209,159,162,160	were
311,159,311,142,387,143,387,161	because
215,160,215,140,303,140,303,160	delighted
105,160,105,141,157,141,157,160	know
67,140,102,140,103,160,68,161	the
417,140,453,139,453,160,418,161	the
393,160,393,139,417,139,417,160	oft
46,160,46,140,64,140,64,160	in
333,134,333,115,363,115,363,134	DON
167,128,167,118,177,118,177,128	it
303,137,303,113,334,114,334,138	dup
108,131,108,114,158,114,158,131	when
366,114,422,112,423,130,366,132	social
228,113,300,111,300,133,228,135	popped
183,132,183,112,224,112,224,132	first
1,131,1,112,57,113,57,131	uzzled
426,131,426,111,488,111,488,131	Imedia
89,130,90,113,105,114,104,131	it
61,134,61,110,86,110,86,134	byi
427,56,427,35,486,36,486,57	space
322,52,322,37,365,38,365,53	new
368,53,368,36,424,37,423,55	super
182,52,183,36,228,37,228,53	seen
144,56,144,35,180,35,180,56	yet
86,53,86,35,142,35,142,53	we've
11,55,11,34,82,34,82,55	images
233,52,233,34,280,34,280,52	from
283,34,318,32,319,52,284,53	the
