19,582,19,579,23,579,23,582	-
17,582,17,579,21,579,21,582	I
13,580,13,576,16,576,16,580	I
12,577,12,575,16,575,16,577	I
0,600,1,564,62,566,61,600	get
85,561,447,561,447,596,85,597	classification
336,520,337,467,436,470,434,522	out-
77,521,77,463,325,463,325,521	different
6,411,43,399,51,424,15,436	all
368,383,456,382,456,433,368,434	the
70,437,74,372,284,385,280,450	Ichangei
34,397,34,394,37,394,37,397	the
25,397,25,394,28,394,28,397	I
285,384,349,380,353,434,288,438	in
8,402,8,388,41,388,40,403	11
113,347,113,307,201,307,200,348	are
215,346,216,293,448,299,447,352	vulnera
0,348,0,295,95,297,93,350	lels
369,265,369,220,440,220,440,265	re-
149,267,149,211,356,212,356,268	Recent
0,264,0,211,108,214,107,267	ion.
