28,398,28,395,30,395,30,398	I
257,388,312,387,312,411,258,413	peer,
29,394,29,392,32,392,32,394	I
65,405,65,388,122,388,122,405	more
130,388,252,386,252,405,130,407	appropriate
351,405,351,384,400,384,400,405	said.
25,403,25,387,39,387,39,403	is
5,392,5,389,8,389,8,392	I
314,383,348,382,349,406,316,408	the
280,365,280,343,396,345,396,366	companies
227,362,227,343,274,344,274,363	with
34,364,34,343,74,343,74,364	has
500,344,594,344,594,361,500,361	Technolo
0,344,30,341,32,362,1,364	ndh
139,364,139,343,220,343,220,364	lumped
77,344,131,343,131,362,77,363	been
445,365,445,341,496,341,496,365	DXC
401,363,402,341,442,342,441,364	like
203,279,203,261,279,262,279,280	market.
5,279,5,260,121,261,121,279	overlooked
159,280,160,259,197,260,197,281	the
127,286,127,258,157,258,157,286	day
550,238,550,223,592,224,592,238	was
299,242,299,218,385,218,385,242	publicly.
3,221,72,220,73,236,3,238	esents
111,236,112,220,229,222,228,238	investment
396,237,396,218,460,218,460,237	Morfit
236,238,236,218,294,218,294,238	ideas
515,217,546,216,546,238,516,239	The
465,238,466,216,513,217,512,239	said
75,216,106,215,107,238,76,239	itsi
0,197,0,180,38,181,37,199	zen
478,195,478,178,533,179,533,196	other
41,177,158,176,158,198,41,199	companies
165,196,165,179,207,179,207,196	and
541,179,597,178,597,194,541,195	activis
215,195,215,177,352,177,352,195	distinguishes
419,196,420,176,471,177,471,197	from
360,195,360,177,415,177,415,195	itself
131,85,131,72,233,72,233,85	metaverse
11,87,11,69,90,69,90,87	creation
95,87,95,68,126,68,126,87	for
0,46,0,28,41,28,41,47	14%
137,3,148,2,148,5,137,6	-
97,6,97,0,135,2,134,7	-km
146,5,146,1,201,1,201,5	can
39,0,91,0,91,6,39,6	corn
1,7,1,0,37,0,37,7	copy
