195,595,195,592,199,592,199,595	the
198,592,204,592,204,595,198,595	a
16,600,17,574,168,576,168,600	Tesseract
437,600,437,575,597,578,596,600	document
192,599,192,580,213,580,213,599	in
265,576,421,573,422,599,266,600	narticular
401,529,484,525,485,551,402,555	word
201,560,201,525,304,525,304,560	image
9,554,9,527,189,527,189,554	adversarial
498,527,593,524,594,553,499,557	which
316,526,355,523,357,554,319,556	of
534,455,534,432,591,432,591,455	sur-
300,431,348,430,349,457,300,458	on
425,428,522,428,522,453,426,454	words
0,458,0,424,47,425,47,459	lar
356,424,412,424,412,456,356,457	the
58,423,143,422,143,455,58,455	word
156,458,156,422,291,424,290,459	depends
10,409,10,376,50,376,50,409	to
359,406,359,375,431,375,431,406	how
447,404,447,374,598,376,598,405	Tesseract
176,375,339,374,339,404,176,405	Therefore
56,409,57,371,156,375,154,413	input.
137,264,137,234,261,236,261,266	training
4,264,4,236,124,236,124,265	ninated
273,233,354,232,355,266,274,267	data
19,211,19,208,23,208,23,211	I
160,188,370,187,370,216,160,217	performance
3,194,31,188,36,214,8,219	ed)
496,214,497,186,597,188,596,215	model
94,218,94,185,148,185,148,218	the
73,192,79,192,79,198,73,198	I
430,216,430,183,485,183,485,216	the
380,186,421,184,423,216,381,218	of
175,137,222,135,223,168,177,170	lon
392,169,392,137,517,137,517,169	training
291,136,379,133,380,165,292,167	clean
53,165,54,133,165,134,165,165	trained
530,134,598,134,599,166,530,167	data
227,133,283,132,283,167,228,168	the
0,134,44,132,46,168,0,170	lelt
525,125,526,90,594,91,593,126	eper-
316,84,426,82,427,120,317,122	(solid)
470,118,470,85,524,85,524,118	the
163,87,306,86,307,114,163,115	Baseline
3,87,64,84,65,115,4,118	test
71,116,71,83,148,83,148,116	data
435,70,435,39,485,39,485,70	VS.
350,39,427,38,427,68,350,69	texts
493,67,493,35,595,35,595,67	classi
215,63,215,36,339,40,338,67	training
52,37,201,33,202,64,53,68	foisoned
7,65,12,31,52,38,47,71	ofp
