298,239,298,237,299,237,299,239	the
80,267,81,218,445,225,444,274	infrastructure
426,165,584,163,584,206,426,207	2022:
83,166,208,164,208,206,83,208	OCP
330,175,330,174,331,174,331,175	the
218,162,424,158,424,205,219,208	Summit
85,114,150,112,150,126,85,128	POSTED
464,126,464,114,570,114,570,127	engineering
397,113,458,113,458,127,397,128	CENTER
351,128,351,113,392,113,392,128	DATA
181,113,258,112,258,126,182,127	OCTOBER
284,127,285,111,323,113,322,129	2022
574,112,600,112,600,128,575,129	.DA
324,129,324,112,349,112,349,129	POLICE
152,129,152,112,179,112,179,129	DON
260,129,262,111,283,113,281,131	R18,
163,3,230,3,231,15,163,15	Source
428,2,561,2,561,15,428,15	Infrastructure
282,4,376,3,376,14,282,15	Platforms
102,20,102,0,158,2,158,21	Open
564,21,565,0,600,1,600,24	esys
