556,591,556,587,559,587,559,591	I
5,571,129,570,129,599,5,600	distance
546,600,546,572,595,572,595,600	wh
416,600,416,572,525,572,525,600	is14.3.
265,573,410,570,411,600,265,600	example
138,569,193,566,195,599,140,600	for
195,600,196,567,260,568,260,600	this
479,550,479,529,597,530,596,551	success
331,550,332,522,433,524,433,552	shows
36,548,37,523,193,527,193,552	Tesseract.
212,517,281,516,282,560,212,561	Fig
5,497,5,472,100,473,99,499	ormat
496,474,596,471,597,498,496,501	submi
265,471,316,470,317,500,266,502	Iset
190,500,190,469,261,469,261,500	DPI
320,471,358,468,361,502,323,505	to
108,469,183,467,184,500,109,501	with
362,503,364,465,421,468,419,506	72,
425,467,488,465,489,500,426,501	and
556,453,556,428,600,429,599,453	SC
439,426,536,424,536,458,440,460	paper,
314,454,314,426,361,426,361,454	on
196,455,198,417,302,421,300,459	image
5,424,184,421,184,448,6,451	adversarial
373,450,374,416,430,418,429,452	A4
12,391,12,389,16,389,16,391	I
50,391,50,388,56,388,56,391	and
328,373,422,372,422,406,328,407	target
5,397,5,379,22,379,22,397	n1
84,404,84,369,252,370,251,405	predicting
435,372,529,368,530,399,436,403	word
543,369,598,368,599,403,544,404	We
262,369,319,367,320,402,263,404	the
41,399,45,367,77,371,73,403	in
474,354,474,325,521,325,521,355	SO
183,358,186,320,262,325,260,364	very
526,322,591,320,592,351,527,353	that
377,322,465,321,465,350,377,352	value
272,320,366,319,366,352,272,353	small
106,354,106,321,145,321,145,354	to
30,352,30,319,96,320,96,353	loss
179,302,181,268,288,273,287,308	during
518,302,518,270,580,270,580,302	and
301,273,504,268,505,299,302,303	optimization
64,305,65,269,169,272,167,309	limage
0,270,58,268,59,300,0,302	rial
4,225,87,224,87,250,4,250	ferent
385,220,598,220,598,253,385,253	transformatic
251,256,252,218,374,220,373,258	fscaling
97,251,97,217,195,218,194,252	levels
209,253,209,219,246,219,246,253	of
449,175,564,173,565,204,450,206	against
276,173,342,171,342,203,277,204	that
353,203,353,171,438,171,438,203	work
146,207,147,168,266,172,265,210	limages
0,175,137,170,138,199,1,204	versarial
227,126,291,124,292,154,228,156	can
2,154,2,127,42,127,42,154	lar
526,160,526,121,597,121,597,160	ephys
377,125,517,118,519,152,379,159	generate
294,158,297,117,374,121,371,162	helps
46,153,47,113,223,120,222,159	techniques
188,102,190,66,254,71,251,106	etc.
95,103,95,69,175,69,175,103	view,
49,101,49,67,87,67,87,101	of
0,67,41,65,42,105,0,107	gle
526,51,528,25,562,27,561,53	as
432,21,511,20,511,50,433,51	such
7,22,230,18,230,47,7,50	hysical-world
245,19,418,18,418,50,246,52	conditions
