495,297,495,295,497,295,497,297	I
495,296,495,294,497,294,497,296	I
351,304,351,287,374,287,374,304	as
283,286,346,285,346,301,284,302	served
196,288,276,287,276,302,196,303	research
131,287,190,286,190,302,131,302	whose
398,301,398,288,484,288,484,301	milestone
15,290,124,288,124,300,15,302	researchers
549,286,598,286,599,302,549,302	devel
512,303,512,284,543,285,543,303	the
491,287,508,286,508,302,491,303	in
476,261,476,259,478,259,478,261	coin
266,272,266,255,349,256,349,273	awarding
15,270,16,255,115,256,115,271	Committee
411,254,459,253,459,274,411,275	prize
123,255,222,254,222,271,123,271	announced
520,254,559,254,559,270,521,271	field
471,270,471,257,479,257,478,270	n
378,272,378,253,408,253,408,272	the
229,254,260,253,261,271,230,272	the
486,272,486,254,515,254,515,272	the
353,256,373,253,376,272,356,274	got
562,273,563,252,584,253,583,273	You
285,227,329,225,329,238,285,239	were
14,239,14,223,135,224,135,240	conversation,
503,224,553,223,553,239,503,240	when
401,240,401,222,496,223,496,241	confirmed
177,240,177,223,279,224,278,240	statements
335,239,335,223,394,223,394,239	further
559,240,559,222,590,222,589,240	the
142,222,172,221,172,240,143,241	his
394,208,394,195,438,195,438,208	were
556,209,557,193,600,193,600,209	week
92,193,142,192,143,208,93,210	when
14,209,14,191,84,194,83,211	century
291,209,291,192,388,192,388,210	computers
519,208,519,192,553,192,553,208	few
444,208,444,191,487,191,487,208	built.'
225,208,225,192,284,192,284,208	classic
496,194,509,194,509,202,496,202	the
184,191,218,191,218,209,184,209	first
148,209,148,190,179,190,179,209	the
375,177,375,163,411,164,411,178	one
15,178,15,163,47,163,47,178	are
416,176,417,160,497,161,497,176	recorded
253,177,253,161,311,161,311,177	similar
173,164,245,162,245,175,173,177	moment
50,177,51,158,147,160,146,180	witnessing
559,177,561,159,596,161,594,179	40s
341,178,341,159,371,160,371,178	the
525,177,526,159,556,159,556,178	the
507,177,507,160,521,160,521,177	in
317,160,336,158,338,178,319,179	to
366,132,392,131,393,147,367,148	an
177,133,256,131,256,145,178,148	research
71,148,71,129,171,130,171,149	company's
489,145,489,131,569,132,568,146	interview
396,129,481,129,481,146,396,146	exclusive
574,146,574,129,600,129,600,146	wit
265,129,336,128,336,148,265,149	division
38,129,67,128,68,146,39,147	the
14,147,14,128,35,128,35,148	of
345,129,362,129,362,147,346,147	in
275,118,276,99,320,101,320,120	'says
416,99,477,99,478,115,417,116	Senior
162,117,162,98,259,99,258,119	computing,
71,116,72,97,132,98,132,118	history
324,99,375,98,375,115,325,116	Dario
529,114,529,98,597,98,597,115	Preside
482,98,524,97,524,116,483,116	Vice
379,119,379,97,412,97,412,119	Gil
37,115,37,98,66,99,66,116	the
138,99,157,97,159,116,140,117	of
14,99,31,97,33,116,15,117	in
49,83,49,70,90,70,90,84	race
561,73,561,72,563,72,563,73	:
233,67,314,64,314,84,234,87	quantum
460,68,491,67,492,84,460,85	are
319,67,408,67,408,85,319,85	computer
120,82,120,65,192,67,192,84	develop
570,84,571,66,600,67,600,85	the
15,67,45,66,45,83,15,84	the
197,84,197,66,227,66,227,84	the
556,70,564,69,565,80,557,81	n
494,84,495,64,544,66,543,86	living
413,84,414,65,455,66,454,85	_We
95,66,115,65,116,83,95,84	to
591,48,592,44,598,45,598,49	your
14,53,14,38,50,38,50,53	one
389,55,389,36,482,37,482,56	potentially
489,54,489,36,579,37,578,54	promising
165,54,165,36,240,39,239,57	grueling,
249,37,342,35,343,51,249,54	expensive
350,53,350,35,386,36,386,54	and
113,51,114,35,160,36,160,53	most
78,53,79,34,109,35,109,53	the
54,35,75,34,76,53,54,54	off
436,14,436,12,438,12,438,14	I
202,8,249,7,249,20,203,22	more
533,20,533,5,599,6,599,21	reinven
256,22,256,6,297,6,297,22	than
119,21,119,5,196,5,196,21	dinosaur
14,23,14,4,111,5,111,24	computing
452,23,452,4,504,5,503,24	trying
319,23,319,4,388,5,387,24	century
392,24,392,3,427,4,427,25	old
510,22,510,4,529,4,529,22	to
434,7,446,6,447,19,435,20	is
